text,label,filename
"Invoice no: 48190115

Date of issue:

Seller:

Wilson, Sanders and Smith
USS Hanson
FPO AA 59553

Tax Id: 966-77-0573
IBAN: GB65FZFY69814810781855

ITEMS
No. Description Qty
ils 6'8 x 5' Handwoven Afghan 3,00

Kilim Wool Area Rug Kelim Tapis
Oriental Carpet #4434

2. Sun Series Modern Small Large 3,00
Long Floor Carpet Area Rugs
Various Size Soft Rug

a Bohemia Style Round Morocco 4,00
Area Rug Tassel Carpet Mat
Floor Blanket Room Decor

4. Soft Sheepskin Mat Faux Fur 4,00
Rug Small Shaggy Non Slip
Floor Carpet Yellow

Se Chindi Rug Carpet Beautifull 1,00

Bohemian Garden Yoga Mat
Braided Foyer Indian Kilim

SUMMARY

VAT [%]
10%

Total

02/15/2013

UM

eacn

eacn

eacn

eacn

eacn

Client:

Medina-Robinson
476 Cantrell Knolls Suite 941

Hernandezport, AZ 25632

Tax Id: 955-90-9285

Net price

259,00

36,30

46,89

8,40

29,99

Net worth
1 137,05

$ 1137,05

Net worth VAT [%]
777,00 10%
108,90 10%
187,56 10%

33,60 10%
29,99 10%
VAT
113,70
$ 113,70

Gross
worth

854,70

119,79

206,32

36,96

32,99

Gross worth
1 250,75

$1 250,75
",invoice,batch1-0070.jpg
"Invoice no: 91851148

Date of issue:

Seller:

Freeman, Carter and Peterson
653 Ferrell Corners
West Matthewborough, NJ 47608

Tax Id: 942-70-7601
IBAN: GB84KJBN36231109439197

ITEMS
No. Description Qty UM
ils Nintendo N64 Atomic Purple 5,00 each
Console in box Mario Kart in box
+Extras
2. Clear Purple 10 Levels 4,00 each

brightness Backlit V2 iPS LCD
GameBoy Advance GBA Console
SUMMARY
VAT [%]
10%

Total

11/08/2015

Client:

Ryan-Harrison
86000 Matthew Valleys Suite 493
Fischermouth, AZ 42861

Tax Id: 999-85-7578

Net price Net worth VAT [%] Gross
worth
51,00 255,00 10% 280,50
109,00 436,00 10% 479,60
Net worth VAT Gross worth
691,00 69,10 760,10
$ 691,00 $ 69,10 $ 760,10
",invoice,batch1-0266.jpg
"Invoice no: 32762320

Date of issue:

Seller:

Harris-Thomas
068 Sara Island Apt. 608
North Jasonberg, AZ 77627

Tax Id: 913-87-7604
IBAN: GB84FANY90473913112199

ITEMS
No. Description Qty
ils Gold Band Wine Glasses Clear 1,00

glass round stems 2 12 ounce
elegant stems

2. Hoodie Wine Bottle Holder 2,00

Be 1Pc Wine Glass Holder Beautiful 1,00
Goblet Storage Cup Draining
Rack (Black)

4. 3 Ikea Stainless Steel 4-bottle 3,00
Wine Rack 300.557.60 - great
condition gift it!

SUMMARY

VAT [%]
10%

Total

12/04/2016

UM

Client:
Santos PLC

8610 Chandler Ridge
Katherinefurt, ND 73081

Tax Id: 961-99-8168

Net price

1,99

11,69

17,45

25,00

Net worth
117,82

$ 117,82

Net worth VAT [%]
1,99 10%
23,38 10%
17,45 10%
75,00 10%
VAT
11,78
$ 11,78

Gross
worth

2,19

25,72

19,20

82,50

Gross worth
129,60

$ 129,60
",invoice,batch1-0272.jpg
"Invoice no: 31838082

Date of issue:

Seller:

Howe, Evans and Velazquez
38980 Hill Knolls
Matthewborough, UT 25439

Tax Id: 921-78-7122

IBAN: GB70IAAW06998807129516

ITEMS

No. Description

1. Skechers Hypno Splash Light Up
Shoes Size 4 Medium Big Kid

New

2. PLAE SAM 2.0 Shoes Sandals
Breathable Summer Strap Navy

Blue Size 12 Kid
3: Boys Kids Printed Cotton

Slippers Zip Fastening
350172494

SUMMARY

Total

10/19/2013

Qty uM
3,00 each
4,00 each
2,00 each

VAT [%]

10%

Client:

Net price

24,99

15,00

19,68

Net worth
174,33

$ 174,33

Lewis, Hansen and Martin
747 Tyler Fort Apt. 215
Port James, ND 02107

Tax Id: 902-73-5713

Net worth VAT [%]

74,97 10%
60,00 10%
39,36 10%

VAT

17,43

$ 17,43

Gross
worth

82,47

66,00

43,30

Gross worth

191,76

$ 191,76
",invoice,batch1-0299.jpg
"Invoice no: 22019496

Date of issue: 03/14/2012

Seller: Client:

Barron-Rodriguez Cruz, Navarro and Brown
59843 David Squares Apt. 406 1646 Jim Locks

Port Kevin, NC 81365 Lake Shannonburgh, OR 56427
Tax Id: 992-98-4203 Tax Id: 999-82-0519

IBAN: GB94NVOV09121691518608

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils Collectors Paperweights 86 4,00 each 5,74 22,96 10% 25,26
2. A History of Christianity Vol. 1 : 1,00 each 4,09 4,09 10% 4,50
Beginnings to 1500 by Kenneth
S. Latourette
Be An Hour With Jesus 2,00 each 4,49 8,98 10% 9,88
4. Dr. Bob and the Good Oldtimers 5,00 each 5,61 28,05 10% 30,86
Se One Year through the Bible by 2,00 each 4,49 8,98 10% 9,88
David R. Veerman
6. Theodore Boone: The Activist by 4,00 each 4,49 17,96 10% 19,76
John Grisham
a Photosynthesis by Rabinowitch 5,00 each dal shit 56,55 10% 62,21
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 147,57 14,76 162,33

Total $ 147,57 $ 14,76 $ 162,33
",invoice,batch1-0298.jpg
"Invoice no: 43292704

Date of issue: 06/20/2015

Seller: Client:

Ball-King Stewart-Moyer

1222 Alyssa Locks 18463 Jessica Pine

West Desiree, SD 31353 Port Alejandroton, SC 14426
Tax Id: 968-86-2606 Tax Id: 934-78-8238

IBAN: GB53PJLB26614594763765

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils 72 Inches Marble Dinning Table 2,00 each 8 400,00 16 800,00 10% 18 480,00
Top Pietra Dura Art Lawn Table
for Home Furniture
2. 12"" White Marble Coffee Table 1,00 each 295,73 295,73 10% 325,30
Top Malachite Precious Inlay
Decor Furniture W534
a 15""x15"" White Marble Coffee 1,00 each 575,99 575,99 10% 633,59
Table Top With 15"" Tall Stand
Semi Precious Art Deco
4. 7'x4' Pietra Dura Marble Dining 4,00 each 19 506,53 78 026,12 10% 85 828,73
Hallway Table Top Inlay Design
Patio Decor E977A
Sy 25 Inches Black Marble Center 3,00 each 731,25 2 193,75 10% 2 413,13
Table Top with Multi Stones
Coffee Table for Home
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 97 891,59 9 789,16 107 680,75

Total $ 97 891,59 $9 789,16 $ 107 680,75
",invoice,batch1-0273.jpg
"Invoice no: 27006132

Date of issue:

Seller:

Vasquez, May and Lewis
306 Patricia Unions Apt. 017
Larsonside, HI 79833

Tax Id: 909-99-1866
IBAN: GBO2IHCRO3244622486086

ITEMS
No. Description Qty
ils AMD Custom Built Quad Core 1,00

Ryzen 5 Gaming PC Computer
8GB DDR4 Vega 11 SSD

2. Intel Compute Stick (32GB, Intel 5,00
Atom, 1.33GHz, 2GB) PC
Desktop

3: HP ProDesk 7th Gen. | 16GB | 4,00

2TB | SSD Windows 10 Pro
Desktop Computer PC WiFi

4. Fast Dell Optiplex Desktop PC 4,00
Computer Dual Core 3.4Ghz
8GB 1TB Win 10 Pro WIFI

Se SAMA RGB Gaming PC Desktop 5,00
Computer i5 3.7GHz Nvidia GTX
1060 16GB Windows 10

SUMMARY

VAT [%]
10%

Total

09/18/2017

UM

eacn

eacn

eacn

eacn

eacn

Client:

White, Hayes and Blackwell
987 Adams Loop Apt. 228
Bruceview, WY 49509

Tax Id: 983-83-2285

Net price Net worth VAT [%]
599,99 599,99 10%
45,00 225,00 10%
279,00 1 116,00 10%
217,00 868,00 10%
400,00 2 000,00 10%

Net worth VAT

4 808,99 480,90

$ 4 808,99 $ 480,90

Gross
worth

659,99

247,50

1 227,60

954,80

2 200,00

Gross worth

5 289,89

$5 289,89
",invoice,batch1-0267.jpg
"Invoice no: 45234802

Date of issue: 09/06/2013

Seller: Client:

Williams-Burns Richards-Lester

5316 Rachel Plain 55143 Daugherty Shores
Parrishborough, OR 24949 Lake Lindseytown, ME 94332
Tax Id: 927-73-6186 Tax Id: 982-97-3510

IBAN: GB34RTBN99351163234844

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils Dell Desktop Computer Tower 1,00 each 114,95 114,95 10% 126,45
Core i3 8GB 500GB HD DVD Wifi
Windows 10 PC
2. Custom Build HP Desktop 2,00 each 329,00 658,00 10% 723,80
Computer 16GB | 2TB | SSD |
Windows 10 Windows 7 PC WiFi
a HP Z220 Desktop Computer 4,00 each 70,00 280,00 10% 308,00
Barebone system
4. W5 Pro Mini Pocket PC Windows 4,00 each 119,00 476,00 10% 523,60
10 Computer Stick Intel Z8350
Quad Core
5: Intel Compute Stick (32GB, Intel 1,00 each 45,00 45,00 10% 49,50
Atom, 1.33GHz, 2GB) PC
Desktop
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 1573,95 157,40 1 731,35

Total $ 1573,95 $ 157,40 $1 731,35
",invoice,batch1-0071.jpg
"Invoice no: 25194747

Date of issue:

Seller:

Castillo-Jones
396 Jones Shore Apt. 781
North Cynthiafurt, MS 28881

Tax Id: 917-87-0923
IBAN: GB490ZCG79609103385168

ITEMS

No. Description

1. Cherokee Boys Grayton Skate
Shoes 12 Surf Skate Casual 12K
Black Extra Laces 12Y

2. jordan 4 kids Size 8

Bh Timberland brown slip on shoes
size 4.5 juniors

SUMMARY

Total

Qty

3,00

3,00

5,00

VAT [%]

10%

05/19/2018

UM

each

each

each

Client:

Preston-Webster
2986 Weber Summit
Markstad, MN 43966

Tax Id: 944-70-8920

Net price Net worth VAT [%]

19,99 59,97 10%
23,00 69,00 10%
2,00 10,00 10%
Net worth VAT
138,97 13,90
$ 138,97 $ 13,90

Gross
worth

65,97

75,90

11,00

Gross worth
152,87

$ 152,87
",invoice,batch1-0065.jpg
"Invoice no: 93219493

Date of issue:

Seller:

James PLC
452 Michelle Branch
Aaronberg, UT 13177

Tax Id: 911-98-9831
IBAN: GB71QDSH79257841046423

ITEMS
No. Description Qty
ils Microsoft Xbox 360 Console 49 3,00

Game Bundle 250GB Black

2. N64 Nintendo System Console 4,00
Lot Bundle W/ 2 Games 1
Controller Tested Working

Se Nintendo Switch Lite Turquoise 2,00
Blue CONSOLE ONLY - No
Charger [B4-1]

4. SEGA Dreamcast White Console 4,00
Japan Import] HKT-3000

Sy B451 Nintendo DSi console Pink 5,00
Japan NDS x
SUMMARY
VAT [%]
10%
Total

05/16/2019

UM

eacn

eacn

eacn

eacn

eacn

Client:

Bryant-Taylor
075 Gary Union Suite 231

New Lindsayberg, WY 10457

Tax Id: 956-92-2147

Net price Net worth VAT [%] Gross
worth

25,00 75,00 10% 82,50
95,99 383,96 10% 422,36
130,00 260,00 10% 286,00
93,00 372,00 10% 409,20
9,99 49,95 10% 54,95

Net worth VAT Gross worth

1 140,91 114,09 1 255,00

$1140,91 $ 114,09 $1 255,00
",invoice,batch1-0059.jpg
"Invoice no: 57290992

Date of issue:

Seller:

Adams PLC
USS Moon
FPO AA 34591

Tax Id: 964-98-1799
IBAN: GB300LCJ81769735097340

ITEMS

No. Description

1. 25""x25"" Marble Black Top
custom Table Carnelian
Marquetry Art Halloween Gift

2. 7'x4' Blue Random Marble
Dining Hallway Table Top Lapis
Lazuli Inlay Decor E947A

3: 6'x3' White Marble Dining Table

Top Multi Inlay Floral Elephant
Art Decor H4952

SUMMARY

Total

Qty

5,00

3,00

4,00

VAT [%]

10%

10/03/2011

Client:

Johnson, Daniels and Ramirez
6889 Oliver Summit
South Ebony, NY 23978

Tax Id: 925-71-0496

UM Net price Net worth VAT [%]
each 2 789,00 13 945,00 10%
each 8 194,09 24 582,27 10%
each 6 408,49 25 633,96 10%

Net worth VAT
64 161,23 6 416,12
$ 64 161,23 $ 6 416,12

Gross
worth

15 339,50

27 040,50

28 197,36

Gross worth
70 577,35

$ 70 577,35
",invoice,batch1-0105.jpg
"Invoice no: 33270121

Date of issue:

Seller:

Cross, Pearson and Murillo
64280 Rodriguez Meadow
New Alexisfort, MA 54157

Tax Id: 934-85-0117
IBAN: GB84DYQL59826838547515

ITEMS
No.

Description

1. LuLaRoe Nicole Dress Size Large

26

SUMMARY

Total

Qty

5,00

VAT [%]

10%

UM

each

10/03/2019

Client:

Francis, Baker and Nunez
086 Mary Wells Apt. 915
Lake Kayla, DC 11633

Tax Id: 906-85-7924

Net price Net worth VAT [%]
1,99 9,95 10%
Net worth VAT
O95) 0,99
$ 9,95 $ 0,99

Gross
worth

10,94

Gross worth
10,94

$ 10,94
",invoice,batch1-0111.jpg
"Invoice no: 38510682

Date of issue:

Seller:

Solomon-Murray
995 Jones Expressway
Jonesville, WI 45138

Tax Id: 969-88-2792
IBAN: GB61YIDY56847872233436

ITEMS
No. Description Qty
ils Nike Kid's Air Jordan 4 Retro 5,00
‘Laser' 7y White/Gray
705334-105
2. Vizari Youth Boys Treviso Indoor 2,00

JNR Soccer Shoes 1.5 Black
Silver #93261 NEW

a crewcuts shoes 3,00
SUMMARY
VAT [%]
10%
Total

09/05/2011

UM

each

each

each

Client:

Sanchez Inc
288 Miller Burg
Nicolechester, DE 82359

Tax Id: 937-78-5078

Net price Net worth VAT [%]
120,00 600,00 10%
19,99 39,98 10%
12,00 36,00 10%
Net worth VAT
675,98 67,60
$ 675,98 $ 67,60

Gross
worth

660,00

43,98

39,60

Gross worth

743,58

$ 743,58
",invoice,batch1-0139.jpg
"Invoice no: 33965841

Date of issue: 11/27/2017

Seller: Client:

Moore-Kelly Hanson, Mathews and Brown
3838 Kevin Cliffs Apt. 568 78379 Mary Springs

Lake Williammouth, NY 06726 New William, MS 90713

Tax Id: 966-97-4567 Tax Id: 922-83-1798

IBAN: GBO9LHJK31212828294340

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils The Value Of Time 5,00 each ALTE) 88,65 10% 97,52
2. Aesop's Fables Aesop Illustrated 2,00 each 34,65 69,30 10% 76,23
By A. Rackham Sealed Leather
Bound Collectible
Be My Life in and Out of the Rough 4,00 each 6,74 26,96 10% 29,66
by John Daly (2006, Hardcover)
FREE SHIPPING
4. Beloved by Toni Morrison 5,00 each 4,49 22,45 10% 24,70
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 207,36 20,74 228,10

Total $ 207,36 $ 20,74 $ 228,10
",invoice,batch1-0307.jpg
"Invoice no: 77658002

Date of issue:

Seller:

Mckenzie, Clay and Campos
76099 Bryan View Suite 318
Gregoryberg, NM 46284

Tax Id: 973-94-2620
IBAN: GB69HUXE82460947316450

ITEMS
No. Description Qty
ils Divided Black Asymmetrical 1,00

Dress -size 8 - NWT

2. Eileen Fisher Women's Long 4,00
Sleeve Fleece Lined Front
Pockets Dress XS Gray

Se db Yellow Link Print Fit and Flare 3,00
Sleeveless Dress Sz M/L

4. womens sparkle dress size 2X 5,00
Holiday Party RED metallic

5 Lands End Womens 3/4 Sleeve 4,00
Dress Plus 3X Navy Blue Floral
Cotton Knit 482038

6. Liza Byrd Dress Sz L- Coral 2,00
Green Medallion Print Short
Sleeve 100% Cotton Line

Te CLIFFORD & WILLS BLACK 1,00
NET/MESH OVER TAUPE LONG
DRESS SIZE 4
SUMMARY
VAT [%]
10%
Total

01/21/2014

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:
Espinoza LLC

7698 Davis Freeway
Rachelport, CO 79421

Tax Id: 968-84-7486

Net price

7,99

15,99

14,99

9,99

21,23

17,99

5,99

Net worth
293,76

$ 293,76

Net worth

7,99

63,96

44,97

49,95

84,92

35,98

5,99

VAT [%]

10%

10%

10%

10%

10%

10%

10%

VAT

29,38

$ 29,38

Gross
worth
8,79

70,36

49,47

54,95

93,41

39,58

6,59

Gross worth

323,14

$ 323,14
",invoice,batch1-0313.jpg
"Invoice no: 48531206

Date of issue:

Seller:

Rodriguez-Barnett
USNV Hall
FPO AE 73643

Tax Id: 986-88-3758
IBAN: GB86UYRB57796774003638

ITEMS
No. Description Qty
1. Dell Optiplex XE2 SFF Desktop 3,00
Computer W10 Pro Licensed
2: Custom Gaming Desktop PC 3,00
Computer - Core i5 4690, RX
470, 8GB RAM
3: Dell Optiplex Windows 10 Pro 3,00

Desktop Computer PC i5 4th
Gen 3.2GHz 8GB 512SSD

4. Dell Optiplex 9010 PC Computer 2,00
Intel Core
Sy HP Windows 10 Pro Fast 4,00

Desktop Computer PC | Intel
3.00 | 8GB | 1TB WIFI

6. Gaming PC Desktop Computer 3,00
RGB Intel i7, RTX 2060, 16GB
RAM, 240GB SSD, 2TB HDD

de hp or Dell Desktop PC Computer 3,00
Dual Core 4GB RAM DUAL 19""
LCDs WiFi Windows 10

SUMMARY

VAT [%]
10%

Total

08/03/2019

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Le, Lawson and Rios
USS King
FPO AE 90041

Tax Id: 967-80-5679

Net price Net worth VAT [%]
99,00 297,00 10%
359,99 1 079,97 10%
159,99 479,97 10%
99,90 199,80 10%
69,95 279,80 10%
903,80 2 711,40 10%
179,99 539,97 10%
Net worth VAT
5 587,91 558,79
$5 587,91 $ 558,79

Gross
worth

326,70

1 187,97

527,97

219,78

307,78

2 982,54

593,97

Gross worth

6 146,70

$ 6 146,70
",invoice,batch1-0339.jpg
"Invoice no: 14845988

Date of issue:

Seller:

Taylor, Chen and Hooper
618 Carter Crossing Apt. 664
Lake Katherine, RI 69561

Tax Id: 911-99-2953
IBAN: GB69IYPG46840865461250

ITEMS
No. Description Qty
ils Intel Compute Stick PC (32GB, 5,00

1.33GHz, 2GB) -
BOXSTCK1A32WFC + Wireless
Keyboard
2. HP Computer 8300 Elite USDT, 2,00
i3-3220@3.3GHz, 8GB RAM, NO
HDD, Windows 7/10 COA
Se computer 4,00

4. Desktop Computer AMD 3,00
Sempron LE1250 No HDD No OS

SUMMARY

VAT [%]
10%

Total

10/25/2017

UM

eacn

Client:

Porter-Martinez
9045 Robin Roads Apt. 802
Mirandatown, VA 26452

Tax Id: 962-99-2449

Net price Net worth VAT [%]
29,99 149,95 10%
63,00 126,00 10%

299,99 1 199,96 10%
9,99 29,97 10%
Net worth VAT
1 505,88 150,59
$ 1 505,88 $ 150,59

Gross
worth

164,94

138,60

1 319,96

32,97

Gross worth
1 656,47

$ 1 656,47
",invoice,batch1-0305.jpg
"Invoice no: 26889356

Date of issue: 07/21/2011

Seller: Client:

Mcintyre-Cox Rivera, Santiago and Brown
6629 Mary Corner 3457 Harris Creek Apt. 720
Robertchester, ND 27918 Jacksonview, NV 45660
Tax Id: 985-96-5824 Tax Id: 952-99-8679

IBAN: GB38EMRN12286421063353

ITEMS
No. Description Qty UM Net price Net worth VAT [%]
ils Stemware Rack Display Kitchen 1,00 each 42,32 42,32 10%

Wine Glass Holder Bottle
Carbon Steel Free Punch

2. Wine Rack Holder Iron Art 1,00 each 18,75 18,75
Hanging Racks Glass Cup
Stemware Shelf Mounted 2
Color

Se Bottle tops lid reusable 5,00 each 9,99 49,95

vacuume sealer stopper flip cap
cork wine beer

SUMMARY

VAT [%] Net worth VAT
10% 111,02 11,10

Total $ 111,02 $ 11,10

10%

10%

Gross
worth

46,55

20,63

54,95

Gross worth

122,12

$ 122,12
",invoice,batch1-0311.jpg
"Invoice no: 40700258

Date of issue:

Seller:

Maxwell Inc
PSC 1106, Box 7307
APO AP 63015

Tax Id: 978-85-1366
IBAN: GB770GJF22133316954582

ITEMS
No. Description Qty
1 Boys Black Dress Shoes 4,00
2. Fila Boys Skele-Toes Bay RNR 3 1,00

Black Running Shoes 11
Medium (D) Little Kid 9953

Bh Steve Madden Bserge Boys 2,00
Black Dress Leather Loafer
Shoes US 4 NIB

4. Kid's Boys Hiking Garden 5,00
Sandals Leisure Closed Toe
Fisherman Beach Shoes

Summer

5: Nike Dangeruss Wilson Youth 4,00
Flex Shoes Green Blue Sneakers
Kids Size 12.5

6. Joma Boys Youth Gol-102 5,00

Soccer Cleats Shoes Size 1.5
White Red 1.5Y NEW

7. Diadora Youth Boys Avanti MD 1,00
JR Soccer Cleats Size 2.5 Yellow
Black NEW
SUMMARY
VAT [%]
10%
Total

12/27/2013

UM

eacn

eacn

eacn

eacn

eacn

eacn

eacn

Client:

Schmidt, Brooks and Petersen
5960 Michael Passage
Lake Dominiquefort, DE 48139

Tax Id: 941-81-4486

Net price

4,50

10,25

39,95

31,88

19,95

19,99

19,99

Net worth
467,29

$ 467,29

Net worth

18,00

10,25

79,90

159,40

79,80

99,95

19,99

VAT [%]

10%

10%

10%

10%

10%

10%

10%

VAT

46,73

$ 46,73

Gross
worth

19,80

11,28

87,89

175,34

87,78

109,94

21,99

Gross worth

514,02

$ 514,02
",invoice,batch1-0107.jpg
"Invoice no: 97022721

Date of issue: 04/28/2019

Seller: Client:

Huff-Lowe Brown Ltd

86159 Ferguson Court Suite 636 2761 Little Plains

Lake Gregg, TN 47224 West Maryborough, AZ 33641
Tax Id: 913-80-7312 Tax Id: 922-90-0778

IBAN: GB42HMVW09464358261254

ITEMS
No. Description Qty UM Net price Net worth VAT [%] Gross
worth
ils Alarco Gaming PC Desktop 1,00 each 500,00 500,00 10% 550,00
Computer Intel i5
,8G,1TB,Win10,WIFI,NVIDIA GTX
650 1GB
2. Custom Build Dell Optiplex 9020 4,00 each 221,99 887,96 10% 976,76
MT i5-4570 3.20GHz Desktop
Computer PC
Se Ryzen Gaming Computer 1,00 each 752,00 752,00 10% 827,20
4. NEW RGB Quad Core Gaming PC 5,00 each 299,99 1 499,95 10% 1 649,95
Desktop Computer 4.2 GHz 500
8GB RAM WIN 10 WIFI
5: Dell Desktop Computer PC Core 3,00 each 124,95 374,85 10% 412,34
i5 3.1GHz 8GB RAM 500GB HD
Wifi DVD Windows 10
SUMMARY
VAT [%] Net worth VAT Gross worth
10% 4 014,76 401,48 4 416,24

Total $4 014,76 $ 401,48 $4 416,24
",invoice,batch1-0113.jpg
"Invoice no: 58051696

Date of issue:

Seller:

Johnson, Buckley and Terry
Unit 5000 Box 4525
DPO AP 19517

Tax Id: 971-92-3222
IBAN: GB25SPFW99639143077581

ITEMS
No. Description Qty
ils Care & Repair of Furniture 1,00
2. Lot of 3 - Major Genealogical 1,00

Record Sources LDS Mormon UK
- Welsh Patronymics

Bh The Fifty Greatest Conspiracies 1,00
of All Time History s Biggest
Myster

4. The Elf on the Shelf: A 4,00

Christmas Tradition

SUMMARY

VAT [%]
10%

Total

11/05/2019

Client:

Palmer, Chan and Salazar
492 Turner Mountains
Jesushaven, NC 39447

Tax Id: 923-81-2131

UM Net price Net worth VAT [%]
each 4,25 4,25 10%
each 7,95 7,95 10%
each 4,49 4,49 10%
each 8,09 32,36 10%

Net worth VAT
49,05 4,91
$ 49,05 $ 4,91

Gross
worth

4,68

8,75

4,94

35,60

Gross worth

53,96

$ 53,96
",invoice,batch1-0073.jpg
"Invoice no: 94166183

Date of issue:

Seller:

West-Hodges
898 Jennifer Trail
Lisamouth, MI 40976

Tax Id: 901-78-5388
IBAN: GB10BXID06957659376976

ITEMS
No.

Description

1. Matilda Jane Womans Lets Go
Together Black Knit Dress Size
M Medium NWT

SUMMARY

Total

Qty

1,00

VAT [%]

10%

UM

each

08/24/2019

Client:

Simmons Inc

17172 Thomas Spurs Suite 214
Lorichester, WV 81274

Tax Id: 954-94-9932

Net price Net worth VAT [%]
19,60 19,60 10%
Net worth VAT
19,60 1,96
$ 19,60 $ 1,96

Gross
worth

21,56

Gross worth
21,56

$ 21,56
",invoice,batch1-0067.jpg
"Invoice no: 92395596

Date of issue:

Seller:

Rodriguez, White and Hernandez
275 Sanders Fall Suite 646
Jenniferburgh, IA 31174

Tax Id: 943-92-7534
IBAN: GB36EZLG32867912781587

ITEMS

No. Description

1 LuLaRoe Nicole Dress Size
Medium 11
SUMMARY
Total

10/03/2011

Client:

Young Inc
0386 Kane Alley
Zacharystad, MT 55786

Tax Id: 986-87-8099

Qty UM Net price Net worth VAT [%] Gross
worth

1,00 each 1,99 1,99 10% 2,19
VAT [%] Net worth VAT Gross worth
10% 1,99 0,20 2,19

$ 1,99 $ 0,20 $ 2,19
",invoice,batch1-0098.jpg
"Invoice no: 40046347

Date of issue:

Seller:

Campos-Cooper
7667 Wyatt Key
Port Kellyside, CO 15374

Tax Id: 952-75-4009
IBAN: GB93PRUT68803964166222

ITEMS
No. Description Qty
1. Joma Youth Boys Gol 205 Piso 3,00

Multitaco Soccer Cleats 1.5
White Blue Yellow NEW

2. 3 Boys sneakers light up size 11 5,00
Be LL Bean HIGH TOP Black Canvas 2,00
SNEAKER Shoes Kid's Boy's 6 M
EXCL CND
4. Timberland brown slip on shoes 3,00

size 4.5 juniors

5: Wonder Nation Kids Shoes Size 1,00
8c
SUMMARY
VAT [%]
10%
Total

07/28/2011

UM

eacn

eacn

eacn

eacn

eacn

Client:

Schneider, Carr and Vazquez
2915 Robert Inlet Suite 605
Campbellmouth, AK 64282

Tax Id: 969-99-3685

Net price Net worth VAT [%]

19,99 59,97 10%
3,00 15,00 10%
16,99 33,98 10%
2,00 6,00 10%
3,99 3,99 10%
Net worth VAT
118,94 11,89
$ 118,94 $ 11,89

Gross
worth

65,97

16,50

37,38

6,60

4,39

Gross worth
130,83

$ 130,83
",invoice,batch1-0259.jpg
"Invoice no: 65863078

Date of issue:

Seller:

Mejia-Garcia
9033 Newton Glens Suite 932
Lake Jamesborough, ME 92815

Tax Id: 919-81-5912
IBAN: GB88WW2ZI56084991222344

ITEMS
No. Description Qty
ils Nintendo Super Famicom 4,00

Console in box with 2
controllers tested working japan

2. B310 Nintendo 3DS console 3,00
Cosmo Black Japan x

Se Sega Game Gear Micro console 5,00
4 color complete set 30th
Anniversary GG w/window

4. Nintendo DS Lite Onyx Black 1,00

System Console & 6 games
Mario Charger Stylus

SUMMARY

VAT [%]
10%

Total

03/16/2017

Client:

Mcmahon-Shelton
1177 George Club Apt. 743
Jamieberg, RI 23568

Tax Id: 956-90-1949

UM Net price Net worth VAT [%]
each 79,99 319,96 10%
each 11,99 35,97 10%
each 249,98 1 249,90 10%
each 69,99 69,99 10%
Net worth VAT
1 675,82 167,58

$ 1675,82 $ 167,58

Gross
worth

351,96

39,57

1 374,89

76,99

Gross worth

1 843,40

$ 1 843,40
",invoice,batch1-0271.jpg
"Invoice no: 27166082

Date of issue:

Seller:

Webb-Oconnor
596 Traci Harbor
East Alexis, CT 62389

Tax Id: 982-76-0500
IBAN: GB96DQID96493153467773

ITEMS

09/29/2020

Client:

Jones, Anderson and Santana
86752 Brenda Port Apt. 664
Hollyfort, WY 05948

Tax Id: 904-90-0470

No. Description

1 Faux Fur Star Heart Bedroom
Mat Non Slip Shaggy Area Rug
Fluffy Floor Carpet Rug

2. Yilong 5'x7.5' Hand Knotted Silk
Area Rug Medium Size Classic
Floor Carpets 0186

3: 3D Starry sky Carpet Child Play
Area Rug Kids Room Carpets
Mat for Living Room

4. Yilong 2'x3' Traditional
Handmade Silk Area Rugs Kid
Friendly Floor Carpet 356B

Se Rectangle Faux Fur Sheepskin
Rug Fluffy Area Rug Floor
Carpets Dark Pink

6. 6'8 x 5' Handwoven Afghan
Kilim Wool Area Rug Kelim Tapis
Oriental Carpet #4434

SUMMARY

Total

Qty

4,00

3,00

4,00

4,00

4,00

3,00

VAT [%]

10%

UM Net price Net worth VAT [%]
each 55,76 223,04 10%
each 2 800,00 8 400,00 10%
each 11,69 46,76 10%
each 1 200,00 4 800,00 10%
each 29,95 119,80 10%
each 259,00 777,00 10%

Net worth VAT
14 366,60 1 436,66
$ 14 366,60 $ 1 436,66

Gross
worth

245,34

9 240,00

51,44

5 280,00

131,78

854,70

Gross worth
15 803,26

$ 15 803,26
",invoice,batch1-0265.jpg
